"Inbound No","STO No","ASN No","Inbound Location","PO No","GRN No","Created Date","GRN Date","Material Received Date","GRN Value","Inbound Type","Invoice No","Vendor Code","SKU Code","SKU Name","Lot Code","Transporter Name","Tracking No","Lot MRP","Lot Expiry","Bin Location","Unit Price","MRP","Recieved Qty","Expected Qty","Lottable 03","Lottable 04","Lottable 05","Lottable 06","Lottable 07","Vendor SKU Code","Brand","Damage Qty","Putaway Done","GRN Value Without Tax","GRN Value With Tax","IgpCode ","INBD_COST","Open Qty","Status","TaxGrpCode","LineTaxamount","External PO Code","Userid","Cust Ret No"
"SDL000001131","","","Scootsy SDL Delhivery","SDL1406","SDL000001104","28/03/2022 03:17 PM","28/03/2022 03:46 PM","28/03/2022 12:00 AM","90387.00","With PO","SPTT/3977","1N60000298 - PRABHU & SONS FOODS TRADERS LLP-GURGAON","4914","PEDIGREE ADULT WET DOG FOOD CHICKEN & LIVER CHUNKS IN GRAVY (70G)","SDL000005775","","","35","28/10/2023 12:00 AM","PR-DAMAGE","25.42500","35.00000","20.000","954.000","","","","","","4914","Top 100-400","0.000","No","494.40","583.40","SDL000001126","24.72000","754.000","Confirmed","5005","89.00","PGN1477","Inbound3",""
"SDL000001131","","","Scootsy SDL Delhivery","SDL1406","SDL000001104","28/03/2022 03:17 PM","28/03/2022 03:46 PM","28/03/2022 12:00 AM","90387.00","With PO","SPTT/3977","1N60000298 - PRABHU & SONS FOODS TRADERS LLP-GURGAON","14541","WHISKAS ADULT 1+ YEAR TASTY MIX WET CAT FOOD REAL FISH TUNA KANIKAMA CARROT GRAVY 70 GM POUCH","SDL000001858","","","35","22/05/2023 12:00 AM","STAGING","22.24700","35.00000","86.000","110.000","","","","","","14541","Default","0.000","No","3006.56","3547.74","SDL000001126","34.96000","0.000","Confirmed","5005","541.18","PGN1477","Inbound3",""
"SDL000001131","","","Scootsy SDL Delhivery","SDL1406","SDL000001104","28/03/2022 03:17 PM","28/03/2022 03:46 PM","28/03/2022 12:00 AM","90387.00","With PO","SPTT/3977","1N60000298 - PRABHU & SONS FOODS TRADERS LLP-GURGAON","14550","SHEBA RICH PREMIUM ADULT +1 YEAR FINE WET CAT FOOD TUNA PUMPKIN & CARROT IN GRAVY 70 GM POUCH","SDL000005792","","","55","02/01/2024 12:00 AM","STAGING","34.95800","55.00000","67.000","67.000","","","","","","14550","Default","0.000","No","2342.19","2763.79","SDL000001126","34.95800","0.000","Confirmed","5005","421.60","PGN1477","Inbound3",""
"SDL000001131","","","Scootsy SDL Delhivery","SDL1406","SDL000001104","28/03/2022 03:17 PM","28/03/2022 03:46 PM","28/03/2022 12:00 AM","90387.00","With PO","SPTT/3977","1N60000298 - PRABHU & SONS FOODS TRADERS LLP-GURGAON","4914","PEDIGREE ADULT WET DOG FOOD CHICKEN & LIVER CHUNKS IN GRAVY (70G)","SDL000005772","","","35","01/12/2023 12:00 AM","STAGING","25.42500","35.00000","90.000","954.000","","","","","","4914","Top 100-400","0.000","No","2224.80","2625.26","SDL000001126","24.72000","754.000","Confirmed","5005","400.46","PGN1477","Inbound3",""
"SDL000001131","","","Scootsy SDL Delhivery","SDL1406","SDL000001104","28/03/2022 03:17 PM","28/03/2022 03:46 PM","28/03/2022 12:00 AM","90387.00","With PO","SPTT/3977","1N60000298 - PRABHU & SONS FOODS TRADERS LLP-GURGAON","14541","WHISKAS ADULT 1+ YEAR TASTY MIX WET CAT FOOD REAL FISH TUNA KANIKAMA CARROT GRAVY 70 GM POUCH","SDL000005781","","","35","01/06/2023 12:00 AM","STAGING","22.24700","35.00000","24.000","110.000","","","","","","14541","Default","0.000","No","839.04","990.06","SDL000001126","34.96000","0.000","Confirmed","5005","151.02","PGN1477","Inbound3",""
"SDL000001131","","","Scootsy SDL Delhivery","SDL1406","SDL000001104","28/03/2022 03:17 PM","28/03/2022 03:46 PM","28/03/2022 12:00 AM","90387.00","With PO","SPTT/3977","1N60000298 - PRABHU & SONS FOODS TRADERS LLP-GURGAON","4923","PEDIGREE PUPPY WET DOG FOOD CHICKEN CHUNKS IN GRAVY (70G)","SDL000005790","","","40","01/12/2023 12:00 AM","STAGING","25.42500","40.00000","384.000","384.000","","","","","","4923","Top 100-400","0.000","No","9492.48","11201.12","SDL000001126","24.72000","0.000","Confirmed","5005","1708.64","PGN1477","Inbound3",""
"SDL000001131","","","Scootsy SDL Delhivery","SDL1406","SDL000001104","28/03/2022 03:17 PM","28/03/2022 03:46 PM","28/03/2022 12:00 AM","90387.00","With PO","SPTT/3977","1N60000298 - PRABHU & SONS FOODS TRADERS LLP-GURGAON","4909","WHISKAS KITTEN (2-12 MONTHS) WET CAT FOOD CHICKEN IN GRAVY 85G","SDL000005780","","","35","19/12/2023 12:00 AM","STAGING","22.24700","40.00000","48.000","336.000","","","","","","4909","Top 100-400","0.000","No","1219.20","1438.66","SDL000001126","25.40000","0.000","Confirmed","5005","219.46","PGN1477","Inbound3",""
"SDL000001131","","","Scootsy SDL Delhivery","SDL1406","SDL000001104","28/03/2022 03:17 PM","28/03/2022 03:46 PM","28/03/2022 12:00 AM","90387.00","With PO","SPTT/3977","1N60000298 - PRABHU & SONS FOODS TRADERS LLP-GURGAON","4920","PEDIGREE MEAT JERKY ADULT DOG TREAT GRILLED LIVER 80G","SDL000005787","","","140","13/05/2023 12:00 AM","STAGING","88.98300","140.00000","36.000","96.000","","","","","","4920","Top 800-1200","0.000","No","3203.64","3780.30","SDL000001126","88.99000","12.000","Confirmed","5005","576.66","PGN1477","Inbound3",""
"SDL000001131","","","Scootsy SDL Delhivery","SDL1406","SDL000001104","28/03/2022 03:17 PM","28/03/2022 03:46 PM","28/03/2022 12:00 AM","90387.00","With PO","SPTT/3977","1N60000298 - PRABHU & SONS FOODS TRADERS LLP-GURGAON","4914","PEDIGREE ADULT WET DOG FOOD CHICKEN & LIVER CHUNKS IN GRAVY (70G)","SDL000005771","","","35","01/11/2023 12:00 AM","STAGING","25.42500","35.00000","90.000","954.000","","","","","","4914","Top 100-400","0.000","No","2224.80","2625.26","SDL000001126","24.72000","754.000","Confirmed","5005","400.46","PGN1477","Inbound3",""
"SDL000001130","","","Scootsy SDL Delhivery","SDL1394","SDL000001103","28/03/2022 03:16 PM","28/03/2022 03:26 PM","28/03/2022 12:00 AM","32256.00","With PO","RGIP/21-22/3787","1N60002638 - RISHAB GLOBAL INDUSTRIES PRIVATE LIMITED","10010","MR MAKHANA CREAM & ONION 25 GM","SDL000004536","","","40","11/03/2023 12:00 AM","PR-DAMAGE","25.00000","40.00000","9.000","144.000","","","","","","10010","Default","0.000","No","225.00","252.00","SDL000001125","25.00000","0.000","Confirmed","5004","27.00","PGN1465","Bhupendra",""
"SDL000001130","","","Scootsy SDL Delhivery","SDL1394","SDL000001103","28/03/2022 03:16 PM","28/03/2022 03:26 PM","28/03/2022 12:00 AM","32256.00","With PO","RGIP/21-22/3787","1N60002638 - RISHAB GLOBAL INDUSTRIES PRIVATE LIMITED","10008","MR MAKHANA BUTTOR TOMATO 25 GM","SDL000005778","","","40","18/03/2023 12:00 AM","STAGING","25.00000","40.00000","144.000","144.000","","","","","","10008","Default","0.000","No","3600.00","4032.00","SDL000001125","25.00000","0.000","Confirmed","5004","432.00","PGN1465","Bhupendra",""
"SDL000001130","","","Scootsy SDL Delhivery","SDL1394","SDL000001103","28/03/2022 03:16 PM","28/03/2022 03:26 PM","28/03/2022 12:00 AM","32256.00","With PO","RGIP/21-22/3787","1N60002638 - RISHAB GLOBAL INDUSTRIES PRIVATE LIMITED","10010","MR MAKHANA CREAM & ONION 25 GM","SDL000004536","","","40","11/03/2023 12:00 AM","STAGING","25.00000","40.00000","135.000","144.000","","","","","","10010","Default","0.000","No","3375.00","3780.00","SDL000001125","25.00000","0.000","Confirmed","5004","405.00","PGN1465","Bhupendra",""
"SDL000001130","","","Scootsy SDL Delhivery","SDL1394","SDL000001103","28/03/2022 03:16 PM","28/03/2022 03:26 PM","28/03/2022 12:00 AM","32256.00","With PO","RGIP/21-22/3787","1N60002638 - RISHAB GLOBAL INDUSTRIES PRIVATE LIMITED","10009","MR MAKHANA LIME CHILLI 25 GM","SDL000005776","","","40","22/03/2023 12:00 AM","STAGING","25.00000","40.00000","288.000","288.000","","","","","","10009","Default","0.000","No","7200.00","8064.00","SDL000001125","25.00000","0.000","Confirmed","5004","864.00","PGN1465","Bhupendra",""
"SDL000001130","","","Scootsy SDL Delhivery","SDL1394","SDL000001103","28/03/2022 03:16 PM","28/03/2022 03:26 PM","28/03/2022 12:00 AM","32256.00","With PO","RGIP/21-22/3787","1N60002638 - RISHAB GLOBAL INDUSTRIES PRIVATE LIMITED","1932","SPYKE MR MAKHANA PIRI PIRI PARADISE 25G","SDL000005774","","","40","20/03/2023 12:00 AM","STAGING","25.00000","40.00000","288.000","288.000","","","","","","1932","Default","0.000","No","7200.00","8064.00","SDL000001125","25.00000","0.000","Confirmed","5004","864.00","PGN1465","Bhupendra",""
"SDL000001130","","","Scootsy SDL Delhivery","SDL1394","SDL000001103","28/03/2022 03:16 PM","28/03/2022 03:26 PM","28/03/2022 12:00 AM","32256.00","With PO","RGIP/21-22/3787","1N60002638 - RISHAB GLOBAL INDUSTRIES PRIVATE LIMITED","10011","MR MAKHANA HIMALYAN SALT 25GM","SDL000005773","","","40","22/03/2023 12:00 AM","STAGING","25.00000","40.00000","288.000","288.000","","","","","","10011","Default","0.000","No","7200.00","8064.00","SDL000001125","25.00000","0.000","Confirmed","5004","864.00","PGN1465","Bhupendra",""
"SDL000001129","","","Scootsy SDL Delhivery","SDL1530","SDL000001098","28/03/2022 02:15 PM","28/03/2022 02:17 PM","28/03/2022 02:17 PM","13790.00","With PO","AVH/21-22/80653","1N60002442 - AV RETAIL PVT LTD","12774","PEE SAFE ALOE VERA PANTY LINERS  PACK OF 25","SDL000005742","","","120","01/03/2025 12:00 AM","STAGING","86.40000","120.00000","48.000","48.000","","","","","","12774","Default","0.000","No","4147.20","4147.20","SDL000001124","86.40000","0.000","Confirmed","5001","0.00","PGN1648","Inbound1",""
"SDL000001129","","","Scootsy SDL Delhivery","SDL1530","SDL000001098","28/03/2022 02:15 PM","28/03/2022 02:17 PM","28/03/2022 02:17 PM","13790.00","With PO","AVH/21-22/80653","1N60002442 - AV RETAIL PVT LTD","12780","FURR BY PEE SAFE CHARCOAL NOSE STRIPS 3 PC","SDL000005743","","","99","01/02/2025 12:00 AM","STAGING","60.40800","99.00000","48.000","48.000","","","","","","12780","Default","0.000","No","2899.58","3421.50","SDL000001124","60.40800","0.000","Confirmed","5005","521.92","PGN1648","Inbound1",""
"SDL000001129","","","Scootsy SDL Delhivery","SDL1530","SDL000001098","28/03/2022 02:15 PM","28/03/2022 02:17 PM","28/03/2022 02:17 PM","13790.00","With PO","AVH/21-22/80653","1N60002442 - AV RETAIL PVT LTD","4767","PEESAFE TOILET SEAT SANITIZER SPRAY 75 ML FLORAL","SDL000002537","","","180","01/02/2024 12:00 AM","STAGING","109.83100","180.00000","48.000","48.000","","","","","","4767","Default","0.000","No","5271.89","6220.83","SDL000001124","109.83100","0.000","Confirmed","5005","948.94","PGN1648","Inbound1",""
"SDL000001128","","","Scootsy SDL Delhivery","SDL1649","SDL000001099","28/03/2022 01:46 PM","28/03/2022 02:17 PM","28/03/2022 02:17 PM","32512.50","With PO","1308776175","1N60000443 - BRITANNIA INDUSTRIES LIMITED-GRUGAON","7179","BRITANNIA ATTA KULCHA 250 G","SDL000005727","","","35","02/04/2022 12:00 AM","CROSSDOCK","22.50000","30.00000","80.000","81.000","","","","","","7179","Default","0.000","No","2100.00","2100.00","SDL000001111","26.25000","1.000","Confirmed","5001","0.00","PGN1771","Bhupendra",""
"SDL000001128","","","Scootsy SDL Delhivery","SDL1649","SDL000001099","28/03/2022 01:46 PM","28/03/2022 02:17 PM","28/03/2022 02:17 PM","32512.50","With PO","1308776175","1N60000443 - BRITANNIA INDUSTRIES LIMITED-GRUGAON","3392","BRITANNIA PAV 250G 6 PCS POUCH","SDL000005731","","","35","03/04/2022 12:00 AM","CROSSDOCK","26.25000","30.00000","96.000","96.000","","","","","","3392","Default","0.000","No","2520.00","2520.00","SDL000001111","26.25000","0.000","Confirmed","5001","0.00","PGN1771","Bhupendra",""
"SDL000001128","","","Scootsy SDL Delhivery","SDL1649","SDL000001099","28/03/2022 01:46 PM","28/03/2022 02:17 PM","28/03/2022 02:17 PM","32512.50","With PO","1308776175","1N60000443 - BRITANNIA INDUSTRIES LIMITED-GRUGAON","9334","BRITANNIA 100% WHOLE WHEAT BREAD 450 GM","SDL000005725","","","45","03/04/2022 12:00 AM","CROSSDOCK","30.00000","40.00000","150.000","155.000","","","","","","9334","Default","0.000","No","5062.50","5062.50","SDL000001111","33.75000","5.000","Confirmed","5001","0.00","PGN1771","Bhupendra",""
"SDL000001128","","","Scootsy SDL Delhivery","SDL1649","SDL000001099","28/03/2022 01:46 PM","28/03/2022 02:17 PM","28/03/2022 02:17 PM","32512.50","With PO","1308776175","1N60000443 - BRITANNIA INDUSTRIES LIMITED-GRUGAON","2156","BRITANNIA HEALTHY SOFT & THICKER WHITE SANDWICH BREAD 450G POUCH","SDL000005627","","","35","03/04/2022 12:00 AM","CROSSDOCK","26.25000","42.00000","100.000","107.000","","","","","","2156","Default","0.000","No","2625.00","2625.00","SDL000001111","26.25000","7.000","Confirmed","5001","0.00","PGN1771","Bhupendra",""
"SDL000001128","","","Scootsy SDL Delhivery","SDL1649","SDL000001099","28/03/2022 01:46 PM","28/03/2022 02:17 PM","28/03/2022 02:17 PM","32512.50","With PO","1308776175","1N60000443 - BRITANNIA INDUSTRIES LIMITED-GRUGAON","2811","BRITANNIA BURGER BUN 200 GM","SDL000005730","","","35","02/04/2022 12:00 AM","CROSSDOCK","26.25000","30.00000","84.000","85.000","","","","","","2811","Top 100-400","0.000","No","2205.00","2205.00","SDL000001111","26.25000","1.000","Confirmed","5001","0.00","PGN1771","Bhupendra",""
"SDL000001128","","","Scootsy SDL Delhivery","SDL1649","SDL000001099","28/03/2022 01:46 PM","28/03/2022 02:17 PM","28/03/2022 02:17 PM","32512.50","With PO","1308776175","1N60000443 - BRITANNIA INDUSTRIES LIMITED-GRUGAON","753","BRITANNIA BROWN BREAD 400G POUCH","SDL000005716","","","40","03/04/2022 12:00 AM","CROSSDOCK","30.00000","50.00000","480.000","480.000","","","","","","753","Top100","0.000","No","14400.00","14400.00","SDL000001111","30.00000","0.000","Confirmed","5001","0.00","PGN1771","Bhupendra",""
"SDL000001128","","","Scootsy SDL Delhivery","SDL1649","SDL000001099","28/03/2022 01:46 PM","28/03/2022 02:17 PM","28/03/2022 02:17 PM","32512.50","With PO","1308776175","1N60000443 - BRITANNIA INDUSTRIES LIMITED-GRUGAON","2810","BRITANNIA MULTIGRAIN BREAD 450 GM","SDL000005728","","","60","02/04/2022 12:00 AM","CROSSDOCK","45.00000","55.00000","80.000","83.000","","","","","","2810","Top 100-400","0.000","No","3600.00","3600.00","SDL000001111","45.00000","3.000","Confirmed","5001","0.00","PGN1771","Bhupendra",""
"SDL000001127","","","Scootsy SDL Delhivery","SDL1509","SDL000001100","28/03/2022 01:41 PM","28/03/2022 02:26 PM","28/03/2022 12:00 AM","118240.00","With PO","0000516","1N60001178 - NAVEEN ENTERPRISES - GURGAON","5170","JOHNSONS BABY WIPES 72 PC","SDL000005734","","","255","01/12/2023 12:00 AM","STAGING","23.43300","255.00000","120.000","120.000","","","","","","5170","BigPack","0.000","No","21480.00","25346.40","SDL000001122","179.00000","0.000","Confirmed","5005","3866.40","PGN1627","Bhupendra",""
"SDL000001127","","","Scootsy SDL Delhivery","SDL1509","SDL000001100","28/03/2022 01:41 PM","28/03/2022 02:26 PM","28/03/2022 12:00 AM","118240.00","With PO","0000516","1N60001178 - NAVEEN ENTERPRISES - GURGAON","8908","CLEAN & CLEAR FOAMING FACE WASH 150 ML","SDL000005739","","","180","01/02/2025 12:00 AM","STAGING","124.85400","180.00000","48.000","48.000","","","","","","8908","Default","0.000","No","6537.12","7713.80","SDL000001122","136.19000","0.000","Confirmed","5005","1176.68","PGN1627","Bhupendra",""
"SDL000001127","","","Scootsy SDL Delhivery","SDL1509","SDL000001100","28/03/2022 01:41 PM","28/03/2022 02:26 PM","28/03/2022 12:00 AM","118240.00","With PO","0000516","1N60001178 - NAVEEN ENTERPRISES - GURGAON","8907","JOHNSON & JOHNSON EAR BUDS 150 UNITS","SDL000005714","","","100","01/03/2025 12:00 AM","STAGING","68.97900","100.00000","96.000","192.000","","","","","","8907","Default","0.000","No","7200.00","8064.00","SDL000001122","75.00000","0.000","Confirmed","5004","864.00","PGN1627","Bhupendra",""
"SDL000001127","","","Scootsy SDL Delhivery","SDL1509","SDL000001100","28/03/2022 01:41 PM","28/03/2022 02:26 PM","28/03/2022 12:00 AM","118240.00","With PO","0000516","1N60001178 - NAVEEN ENTERPRISES - GURGAON","7424","ORSL APPLE DRINK 200 ML","SDL000005738","","","37","14/12/2022 12:00 AM","STAGING","28.34100","37.00000","59.000","59.000","","","","","","7424","Default","0.000","No","1534.00","1718.08","SDL000001122","26.00000","0.000","Confirmed","5004","184.08","PGN1627","Bhupendra",""
"SDL000001127","","","Scootsy SDL Delhivery","SDL1509","SDL000001100","28/03/2022 01:41 PM","28/03/2022 02:26 PM","28/03/2022 12:00 AM","118240.00","With PO","0000516","1N60001178 - NAVEEN ENTERPRISES - GURGAON","16904","STAYFREE DRY MAX ALL NIGHT ULTRA DRY XL 42PCS","SDL000005710","","","500","01/02/2025 12:00 AM","STAGING","416.59200","480.00000","96.000","96.000","","","","","","16904","Default","0.000","No","40992.00","40992.00","SDL000001122","427.00000","0.000","Confirmed","5001","0.00","PGN1627","Bhupendra",""
"SDL000001127","","","Scootsy SDL Delhivery","SDL1509","SDL000001100","28/03/2022 01:41 PM","28/03/2022 02:26 PM","28/03/2022 12:00 AM","118240.00","With PO","0000516","1N60001178 - NAVEEN ENTERPRISES - GURGAON","14024","STAYFREE DRY MAX ULTRA DRY ALL NIGHT SANITARY NAPKINS XL 14 UNITS","SDL000005723","","","190","01/11/2024 12:00 AM","PR-DAMAGE","165.18600","190.00000","1.000","60.000","","","","","","14024","Default","0.000","No","169.64","169.64","SDL000001122","169.64000","0.000","Confirmed","5001","0.00","PGN1627","Bhupendra",""
"SDL000001127","","","Scootsy SDL Delhivery","SDL1509","SDL000001100","28/03/2022 01:41 PM","28/03/2022 02:26 PM","28/03/2022 12:00 AM","118240.00","With PO","0000516","1N60001178 - NAVEEN ENTERPRISES - GURGAON","16","JOHNSONS EAR BUDS 30PCS BOX","SDL000005737","","","50","01/01/2025 12:00 AM","STAGING","20.85700","50.00000","192.000","192.000","","","","","","16","Top 800-1200","0.000","No","7390.08","8276.88","SDL000001122","38.49000","0.000","Confirmed","5004","886.80","PGN1627","Bhupendra",""
"SDL000001127","","","Scootsy SDL Delhivery","SDL1509","SDL000001100","28/03/2022 01:41 PM","28/03/2022 02:26 PM","28/03/2022 12:00 AM","118240.00","With PO","0000516","1N60001178 - NAVEEN ENTERPRISES - GURGAON","4527","CAREFREE SUPER DRY PANTYLINERS 20`S","SDL000005709","","","99","20/10/2024 12:00 AM","STAGING","104.14800","99.00000","72.000","72.000","","","","","","4527","Default","0.000","No","6264.00","6264.00","SDL000001122","87.00000","0.000","Confirmed","5001","0.00","PGN1627","Bhupendra",""
"SDL000001127","","","Scootsy SDL Delhivery","SDL1509","SDL000001100","28/03/2022 01:41 PM","28/03/2022 02:26 PM","28/03/2022 12:00 AM","118240.00","With PO","0000516","1N60001178 - NAVEEN ENTERPRISES - GURGAON","14024","STAYFREE DRY MAX ULTRA DRY ALL NIGHT SANITARY NAPKINS XL 14 UNITS","SDL000005723","","","190","01/11/2024 12:00 AM","STAGING","165.18600","190.00000","59.000","60.000","","","","","","14024","Default","0.000","No","10008.76","10008.76","SDL000001122","169.64000","0.000","Confirmed","5001","0.00","PGN1627","Bhupendra",""
"SDL000001127","","","Scootsy SDL Delhivery","SDL1509","SDL000001100","28/03/2022 01:41 PM","28/03/2022 02:26 PM","28/03/2022 12:00 AM","118240.00","With PO","0000516","1N60001178 - NAVEEN ENTERPRISES - GURGAON","7378","ORSL PLUS ORANGE DRINK 200 ML","SDL000005735","","","42","18/01/2023 12:00 AM","STAGING","30.63900","42.00000","48.000","48.000","","","","","","7378","Default","0.000","No","1449.60","1623.56","SDL000001122","30.20000","0.000","Confirmed","5004","173.96","PGN1627","Bhupendra",""
"SDL000001127","","","Scootsy SDL Delhivery","SDL1509","SDL000001100","28/03/2022 01:41 PM","28/03/2022 02:26 PM","28/03/2022 12:00 AM","118240.00","With PO","0000516","1N60001178 - NAVEEN ENTERPRISES - GURGAON","16904","STAYFREE DRY MAX ALL NIGHT ULTRA DRY XL 42PCS","SDL000005706","","","500","01/02/2024 12:00 AM","STAGING","416.59200","480.00000","0.000","96.000","","","","","","16904","Default","0.000","No","0.00","0.00","SDL000001122","427.00000","0.000","Cancelled","5001","0.00","PGN1627","Bhupendra",""
"SDL000001127","","","Scootsy SDL Delhivery","SDL1509","SDL000001100","28/03/2022 01:41 PM","28/03/2022 02:26 PM","28/03/2022 12:00 AM","118240.00","With PO","0000516","1N60001178 - NAVEEN ENTERPRISES - GURGAON","8907","JOHNSON & JOHNSON EAR BUDS 150 UNITS","SDL000005715","","","100","01/02/2025 12:00 AM","STAGING","68.97900","100.00000","96.000","192.000","","","","","","8907","Default","0.000","No","7200.00","8064.00","SDL000001122","75.00000","0.000","Confirmed","5004","864.00","PGN1627","Bhupendra",""
"SDL000001126","","","Scootsy SDL Delhivery","SDL1496","SDL000001097","28/03/2022 01:29 PM","28/03/2022 02:13 PM","28/03/2022 12:00 AM","97222.00","With PO","S9-21-3479","1N60000268 - MILLENNIUM TRADING CO-GURGAON","2020","VEEBA GARLIC MAYONNAISE 250G BOTTLE","SDL000005695","","","79","08/10/2022 12:00 AM","STAGING","54.31300","79.00000","96.000","96.000","","","","","","2020","Default","0.000","No","5132.16","5748.02","SDL000001121","53.46000","0.000","Confirmed","5004","615.86","PGN1567","Inbound2",""
"SDL000001126","","","Scootsy SDL Delhivery","SDL1496","SDL000001097","28/03/2022 01:29 PM","28/03/2022 02:13 PM","28/03/2022 12:00 AM","97222.00","With PO","S9-21-3479","1N60000268 - MILLENNIUM TRADING CO-GURGAON","14708","VEEBA TERIYAKI STIR FRY SAUCE 350 GM","SDL000005733","","","149","25/10/2022 12:00 AM","STAGING","102.43800","149.00000","48.000","48.000","","","","","","14708","Default","0.000","No","4916.16","5506.10","SDL000001121","102.42000","0.000","Confirmed","5004","589.94","PGN1567","Inbound2",""
"SDL000001126","","","Scootsy SDL Delhivery","SDL1496","SDL000001097","28/03/2022 01:29 PM","28/03/2022 02:13 PM","28/03/2022 12:00 AM","97222.00","With PO","S9-21-3479","1N60000268 - MILLENNIUM TRADING CO-GURGAON","9295","VEEBA CLASSIC IMLI SAUCE JAR 360 GM","SDL000005705","","","94","07/11/2022 12:00 AM","STAGING","64.62500","94.00000","96.000","96.000","","","","","","9295","Default","0.000","No","6204.00","6948.48","SDL000001121","64.62500","0.000","Confirmed","5004","744.48","PGN1567","Inbound2",""
"SDL000001126","","","Scootsy SDL Delhivery","SDL1496","SDL000001097","28/03/2022 01:29 PM","28/03/2022 02:13 PM","28/03/2022 12:00 AM","97222.00","With PO","S9-21-3479","1N60000268 - MILLENNIUM TRADING CO-GURGAON","6623","SRIRACHA CHILLI GARLIC SAUCE 320G","SDL000005708","","","149","18/10/2022 12:00 AM","STAGING","102.43800","149.00000","48.000","48.000","","","","","","6623","Default","0.000","No","4917.02","5507.06","SDL000001121","102.43800","0.000","Confirmed","5004","590.04","PGN1567","Inbound2",""
"SDL000001126","","","Scootsy SDL Delhivery","SDL1496","SDL000001097","28/03/2022 01:29 PM","28/03/2022 02:13 PM","28/03/2022 12:00 AM","97222.00","With PO","S9-21-3479","1N60000268 - MILLENNIUM TRADING CO-GURGAON","2716","VEEBA SWEET CHILLI SAUCE 350GM","SDL000005722","","","125","21/10/2022 12:00 AM","STAGING","85.93800","125.00000","48.000","48.000","","","","","","2716","Default","0.000","No","4125.02","4620.02","SDL000001121","85.93800","0.000","Confirmed","5004","495.00","PGN1567","Inbound2",""
"SDL000001126","","","Scootsy SDL Delhivery","SDL1496","SDL000001097","28/03/2022 01:29 PM","28/03/2022 02:13 PM","28/03/2022 12:00 AM","97222.00","With PO","S9-21-3479","1N60000268 - MILLENNIUM TRADING CO-GURGAON","4456","VEEBA CHEF READY TO COOK THAI GREEN CURRY 240 G","SDL000005694","","","169","30/01/2023 12:00 AM","STAGING","120.71400","169.00000","48.000","48.000","","","","","","4456","Default","0.000","No","5794.27","6489.59","SDL000001121","120.71400","0.000","Confirmed","5004","695.32","PGN1567","Inbound2",""
"SDL000001126","","","Scootsy SDL Delhivery","SDL1496","SDL000001097","28/03/2022 01:29 PM","28/03/2022 02:13 PM","28/03/2022 12:00 AM","97222.00","With PO","S9-21-3479","1N60000268 - MILLENNIUM TRADING CO-GURGAON","14709","VEEBA CAESAR DRESSING 300 GM","SDL000005732","","","149","27/09/2022 12:00 AM","STAGING","102.43800","149.00000","48.000","48.000","","","","","","14709","Default","0.000","No","4915.20","5505.02","SDL000001121","102.40000","0.000","Confirmed","5004","589.82","PGN1567","Inbound2",""
"SDL000001126","","","Scootsy SDL Delhivery","SDL1496","SDL000001097","28/03/2022 01:29 PM","28/03/2022 02:13 PM","28/03/2022 12:00 AM","97222.00","With PO","S9-21-3479","1N60000268 - MILLENNIUM TRADING CO-GURGAON","9297","VEEBA AMERICAN MUSTARD DRESSING 320 GM","SDL000005703","","","125","18/10/2022 12:00 AM","STAGING","85.93800","125.00000","48.000","48.000","","","","","","9297","Default","0.000","No","4125.02","4620.02","SDL000001121","85.93800","0.000","Confirmed","5004","495.00","PGN1567","Inbound2",""
"SDL000001126","","","Scootsy SDL Delhivery","SDL1496","SDL000001097","28/03/2022 01:29 PM","28/03/2022 02:13 PM","28/03/2022 12:00 AM","97222.00","With PO","S9-21-3479","1N60000268 - MILLENNIUM TRADING CO-GURGAON","2717","VEEBA PERI PERI SAUCE 300GM","SDL000005718","","","169","15/10/2022 12:00 AM","STAGING","116.18800","169.00000","48.000","48.000","","","","","","2717","Default","0.000","No","5577.02","6246.26","SDL000001121","116.18800","0.000","Confirmed","5004","669.24","PGN1567","Inbound2",""
"SDL000001126","","","Scootsy SDL Delhivery","SDL1496","SDL000001097","28/03/2022 01:29 PM","28/03/2022 02:13 PM","28/03/2022 12:00 AM","97222.00","With PO","S9-21-3479","1N60000268 - MILLENNIUM TRADING CO-GURGAON","14710","VEEBA TARTARE DIP 300 GM","SDL000005726","","","119","14/09/2022 12:00 AM","STAGING","81.81300","119.00000","48.000","48.000","","","","","","14710","Default","0.000","No","3942.72","4415.84","SDL000001121","82.14000","0.000","Confirmed","5004","473.12","PGN1567","Inbound2",""
"SDL000001126","","","Scootsy SDL Delhivery","SDL1496","SDL000001097","28/03/2022 01:29 PM","28/03/2022 02:13 PM","28/03/2022 12:00 AM","97222.00","With PO","S9-21-3479","1N60000268 - MILLENNIUM TRADING CO-GURGAON","8464","BURGER MAYONNAISE 250 GM","SDL000005700","","","79","07/10/2022 12:00 AM","STAGING","54.31300","79.00000","96.000","96.000","","","","","","8464","Default","0.000","No","5214.05","5839.73","SDL000001121","54.31300","0.000","Confirmed","5004","625.68","PGN1567","Inbound2",""
